"Taxon","longitude","latitude","uncertainty","year"
"Colchicum lusitanum Brot.",11.338304,42.537921,1784.12411615277,1905
"Colchicum longifolium Castagne",11.00982,43.16719,564.189583547756,2008
"Colchicum longifolium Castagne",11.171365,42.939271,564.189583547756,1996
"Colchicum longifolium Castagne",11.18333,42.95,564.189583547756,2008
"Colchicum lusitanum Brot.",11.338304,42.537921,564.189583547756,2008
"Helianthus tuberosus L.",10.868103,43.849836,1784.12411615277,2013
"Colchicum longifolium Castagne",11.141856,42.924167,564.189583547756,1995
"Helianthus tuberosus L.",10.909194,43.828846,1784.12411615277,2013
"Hieracium sabaudum L.",10.941745,43.82875,1784.12411615277,2013
"Hieracium sabaudum L.",10.850522,43.887981,1784.12411615277,2013
"Hieracium sabaudum L.",10.830005,43.878075,1784.12411615277,2013
"Hieracium sabaudum L.",11.008753,43.752336,1784.12411615277,2013
"Hieracium sabaudum L.",10.99472,43.780197,1784.12411615277,2013
"Hieracium sabaudum L.",11.034756,43.808382,1784.12411615277,2013
"Hieracium sabaudum L.",10.944997,43.79569,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.8790627511956,43.8165157427476,564.189583547756,2020
"Hedera helix L. subsp. helix",10.8819380792595,43.8171505428897,564.189583547756,2020
"Hedera helix L. subsp. helix",10.8790627511956,43.8165157427476,564.189583547756,2020
"Sternbergia colchiciflora Waldst. & Kit.",11.67538,42.76687,564.189583547756,2010
"Sternbergia colchiciflora Waldst. & Kit.",10.95428,43.15831,564.189583547756,2000
"Hedera helix L. subsp. helix",10.8760372194268,43.8157415870997,564.189583547756,2020
"Artemisia verlotiorum Lamotte",10.8808866533257,43.8159273853706,564.189583547756,2020
"Solanum chenopodioides Lam.",10.8760372194268,43.8157415870997,564.189583547756,2020
"Hedera helix L. subsp. helix",11.33647,43.80087,1784.12411615277,2020
"Hedera helix L. subsp. helix",9.93137637702822,44.183372771122,1784.12411615277,2020
"Hedera helix L. subsp. helix",11.4605875128722,43.7208163720495,1784.12411615277,2020
"Cyclamen hederifolium Aiton subsp. hederifolium",10.229307,43.958506,1784.12411615277,1860
"Colchicum longifolium Castagne",11.018077,43.113089,3989.42280401433,2010
"Smilax aspera L.",11.018077,43.113089,3989.42280401433,2010
"Spiranthes spiralis (L.) Chevall.",11.018077,43.113089,3989.42280401433,2010
"Solanum chenopodioides Lam.",10.8767481491881,43.8143171144843,564.189583547756,2020
"Prospero autumnale (L.) Speta",11.018077,43.113089,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.333635,43.318519,1784.12411615277,1860
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",11.018077,43.113089,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.018077,43.113089,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",11.018077,43.113089,3989.42280401433,2010
"Arbutus unedo L.",11.018077,43.113089,3989.42280401433,2010
"Allium anzalonei Brullo, Pavone & Salmeri",11.171365,42.939271,564.189583547756,1995
"Allium anzalonei Brullo, Pavone & Salmeri",11.171365,42.939271,564.189583547756,1996
"Odontites luteus (L.) Clairv. subsp. luteus",11.018077,43.113089,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",11.018077,43.113089,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.018077,43.113089,3989.42280401433,2010
"Dittrichia graveolens (L.) Greuter",11.018077,43.113089,3989.42280401433,2010
"Helianthus tuberosus L.",11.018077,43.113089,3989.42280401433,2010
"Hieracium sabaudum L.",11.018077,43.113089,3989.42280401433,2010
"Pulicaria vulgaris Gaertn.",11.018077,43.113089,3989.42280401433,2010
"Cervaria rivinii Gaertn.",11.018077,43.113089,3989.42280401433,2010
"Hedera helix L. subsp. helix",11.018077,43.113089,3989.42280401433,2010
"Hedera helix L. subsp. helix",10.8723707840758,43.8129855115292,564.189583547756,2020
"Smilax aspera L.",11.048502,42.89367,3989.42280401433,2010
"Spiranthes spiralis (L.) Chevall.",11.048502,42.89367,3989.42280401433,2010
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.048502,42.89367,3989.42280401433,2010
"Prospero autumnale (L.) Speta",11.048502,42.89367,3989.42280401433,2010
"Tradescantia fluminensis Vell.",10.1201500742907,44.0487586952299,1784.12411615277,2020
"Callitriche brutia Petagna",11.393453,42.488764,564.189583547756,2004
"Callitriche brutia Petagna",11.418141,42.456115,1784.12411615277,1892
"Erica multiflora L. subsp. multiflora",10.90209,42.91463,1784.12411615277,2010
"Erica multiflora L. subsp. multiflora",11.186093,42.545933,3989.42280401433,2010
"Erica multiflora L. subsp. multiflora",10.826029,42.779376,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",10.8697243664875,43.8120650778322,564.189583547756,2020
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.8697243664875,43.8120650778322,564.189583547756,2020
"Allium savii Parl.",11.18916,42.54845,564.189583547756,2008
"Allium savii Parl.",11.19269,42.53558,564.189583547756,2008
"Hedera helix L. subsp. helix",10.3467435826315,43.6137081948166,564.189583547756,1984
"Arbutus unedo L.",11.048502,42.89367,3989.42280401433,2010
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",11.048502,42.89367,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.048502,42.89367,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",11.048502,42.89367,3989.42280401433,2010
"Callitriche brutia Petagna",11.460245,42.47649,564.189583547756,2004
"Erica multiflora L. subsp. multiflora",11.02366,43.45312,564.189583547756,2017
"Odontites luteus (L.) Clairv. subsp. luteus",11.048502,42.89367,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",11.048502,42.89367,3989.42280401433,2010
"Dittrichia graveolens (L.) Greuter",11.048502,42.89367,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.048502,42.89367,3989.42280401433,2010
"Helianthus pauciflorus Nutt.",11.048502,42.89367,3989.42280401433,2010
"Hieracium sabaudum L.",11.048502,42.89367,3989.42280401433,2010
"Odontites luteus (L.) Clairv. subsp. luteus",10.909194,43.828846,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.944997,43.79569,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.848028,43.748579,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.850522,43.887981,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.830005,43.878075,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.941745,43.82875,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",11.008753,43.752336,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.868103,43.849836,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",11.034756,43.808382,1784.12411615277,2013
"Odontites luteus (L.) Clairv. subsp. luteus",10.99472,43.780197,1784.12411615277,2013
"Ludwigia peploides (Kunth) P.H.Raven subsp. montevidensis (Spreng.) P.H.Raven",10.967908,43.897486,1784.12411615277,2016
"Pulicaria vulgaris Gaertn.",11.048502,42.89367,3989.42280401433,2010
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.048502,42.89367,3989.42280401433,2010
"Hedera helix L. subsp. helix",11.048502,42.89367,3989.42280401433,2010
"Cervaria rivinii Gaertn.",11.048502,42.89367,3989.42280401433,2010
"Sorghum bicolor (L.) Moench",9.818082,43.037775,1784.12411615277,2001
"Calluna vulgaris (L.) Hull",11.041431,44.00808,1784.12411615277,2002
"Panicum dichotomiflorum Michx.",11.26611,43.073,564.189583547756,2013
"Oenothera glazioviana Micheli",11.8701,43.7869,564.189583547756,2015
"Seseli tortuosum L. subsp. tortuosum",10.263211,43.80459,564.189583547756,2006
"Hedera helix L. subsp. helix",10.304918,43.786492,564.189583547756,2006
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.304918,43.786492,564.189583547756,2006
"Hedera helix L. subsp. helix",10.303665,43.79099,564.189583547756,2006
"Smilax aspera L.",10.280139,43.792159,564.189583547756,2006
"Hedera helix L. subsp. helix",10.269997,43.794885,564.189583547756,2006
"Hedera helix L. subsp. helix",10.270512,43.794261,564.189583547756,2006
"Smilax aspera L.",10.270512,43.794261,564.189583547756,2006
"Hieracium sabaudum L.",9.818082,43.037775,1784.12411615277,2001
"Dittrichia viscosa (L.) Greuter subsp. viscosa",9.818082,43.037775,1784.12411615277,2001
"Odontites luteus (L.) Clairv. subsp. luteus",9.818082,43.037775,1784.12411615277,2001
"Callitriche brutia Petagna",9.818082,43.037775,1784.12411615277,2001
"Charybdis maritima (L.) Speta",9.818082,43.037775,1784.12411615277,2001
"Smilax aspera L.",9.818082,43.037775,1784.12411615277,2001
"Spiranthes spiralis (L.) Chevall.",9.818082,43.037775,1784.12411615277,2001
"Triglochin laxiflora Guss.",9.818082,43.037775,1784.12411615277,2001
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",9.818082,43.037775,1784.12411615277,2001
"Ceratonia siliqua L.",9.818082,43.037775,1784.12411615277,2001
"Smilax aspera L.",10.826029,42.779376,3989.42280401433,2010
"Spiranthes spiralis (L.) Chevall.",10.826029,42.779376,3989.42280401433,2010
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.826029,42.779376,3989.42280401433,2010
"Prospero autumnale (L.) Speta",10.826029,42.779376,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",10.99472,43.780197,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.848028,43.748579,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",11.034756,43.808382,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.944997,43.79569,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.909194,43.828846,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.868103,43.849836,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.830005,43.878075,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.941745,43.82875,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",10.850522,43.887981,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",11.008753,43.752336,1784.12411615277,2013
"Euphorbia dendroides L.",10.826029,42.779376,3989.42280401433,2010
"Salicornia perennans Willd. subsp. perennans",10.826029,42.779376,3989.42280401433,2010
"Odontites luteus (L.) Clairv. subsp. luteus",10.826029,42.779376,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",10.826029,42.779376,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.826029,42.779376,3989.42280401433,2010
"Dittrichia graveolens (L.) Greuter",10.826029,42.779376,3989.42280401433,2010
"Helianthus tuberosus L.",10.826029,42.779376,3989.42280401433,2010
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",10.826029,42.779376,3989.42280401433,2010
"Symphyotrichum novi-belgii (L.) G.L.Nesom",10.826029,42.779376,3989.42280401433,2010
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.826029,42.779376,3989.42280401433,2010
"Hedera helix L. subsp. helix",10.826029,42.779376,3989.42280401433,2010
"Seseli tortuosum L. subsp. tortuosum",10.826029,42.779376,3989.42280401433,2010
"Smilax aspera L.",11.186093,42.545933,3989.42280401433,2010
"Prospero autumnale (L.) Speta",11.186093,42.545933,3989.42280401433,2010
"Hedera helix L. subsp. helix",10.212315,44.071912,1784.12411615277,1979
"Hedera helix L. subsp. helix",10.525833,43.244342,1784.12411615277,2008
"Hedera helix L. subsp. helix",10.760318,43.013442,1784.12411615277,1992
"Hedera helix L. subsp. helix",10.294289,43.727664,1784.12411615277,1996
"Hedera helix L. subsp. helix",10.329938,43.767742,1784.12411615277,1983
"Hedera helix L. subsp. helix",10.536313,43.756417,3989.42280401433,1980
"Colchicum autumnale L. subsp. autumnale",9.837665,44.430108,1784.12411615277,1942
"Artemisia verlotiorum Lamotte",10.8760372194268,43.8157415870997,564.189583547756,2020
"Euphorbia dendroides L.",11.186093,42.545933,3989.42280401433,2010
"Salicornia perennans Willd. subsp. perennans",11.186093,42.545933,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",11.186093,42.545933,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.186093,42.545933,3989.42280401433,2010
"Arbutus unedo L.",11.186093,42.545933,3989.42280401433,2010
"Helianthus tuberosus L.",10.787223726511,43.6090434795802,564.189583547756,2017
"Arbutus unedo L.",10.826029,42.779376,3989.42280401433,2010
"Odontites luteus (L.) Clairv. subsp. luteus",11.186093,42.545933,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.186093,42.545933,3989.42280401433,2010
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.005154,43.746475,564.189583547756,2015
"Hedera helix L. subsp. helix",11.186093,42.545933,3989.42280401433,2010
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.186093,42.545933,3989.42280401433,2010
"Seseli tortuosum L. subsp. tortuosum",11.186093,42.545933,3989.42280401433,2010
"Sesleria autumnalis (Scop.) F.W.Schultz",10.1412,44.1153,564.189583547756,2017
"Smilax aspera L.",11.310509,42.675814,3989.42280401433,2010
"Prospero autumnale (L.) Speta",11.310509,42.675814,3989.42280401433,2010
"Oenothera latipetala (Soldano) Soldano",10.406787,43.713649,564.189583547756,2017
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.25208,42.79912,1784.12411615277,2008
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.508121,42.665517,1784.12411615277,1995
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",9.92027,44.314863,1784.12411615277,1942
"Arbutus unedo L.",11.310509,42.675814,3989.42280401433,2010
"Cyclamen hederifolium Aiton subsp. hederifolium",11.310509,42.675814,3989.42280401433,2010
"Artemisia verlotiorum Lamotte",11.310509,42.675814,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.310509,42.675814,3989.42280401433,2010
"Pulicaria vulgaris Gaertn.",11.034756,43.808382,1784.12411615277,2013
"Pulicaria vulgaris Gaertn.",10.99472,43.780197,1784.12411615277,2013
"Pulicaria vulgaris Gaertn.",10.941745,43.82875,1784.12411615277,2013
"Ludwigia peploides (Kunth) P.H.Raven subsp. montevidensis (Spreng.) P.H.Raven",10.94393,43.7236,564.189583547756,2018
"Eclipta prostrata (L.) L.",10.94393,43.7236,564.189583547756,2018
"Erica multiflora L. subsp. multiflora",10.92689,43.47803,564.189583547756,2017
"Hedera helix L. subsp. helix",11.310509,42.675814,3989.42280401433,2010
"Seseli tortuosum L. subsp. tortuosum",11.310509,42.675814,3989.42280401433,2010
"Cervaria rivinii Gaertn.",11.310509,42.675814,3989.42280401433,2010
"Calluna vulgaris (L.) Hull",10.1769,44.1272,564.189583547756,2016
"Hieracium sabaudum L.",10.475608,43.739168,564.189583547756,2019
"Spiranthes spiralis (L.) Chevall.",10.1607758759837,44.0111587366446,1784.12411615277,2019
"Cyclamen hederifolium Aiton subsp. hederifolium",11.602622,42.870518,1784.12411615277,2010
"Odontites luteus (L.) Clairv. subsp. luteus",11.602622,42.870518,1784.12411615277,2010
"Artemisia verlotiorum Lamotte",11.602622,42.870518,1784.12411615277,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.602622,42.870518,1784.12411615277,2010
"Hieracium sabaudum L.",11.602622,42.870518,1784.12411615277,2010
"Hedera helix L. subsp. helix",11.602622,42.870518,1784.12411615277,2010
"Artemisia verlotiorum Lamotte",10.8857263483613,43.8172027110497,564.189583547756,2020
"Spiranthes spiralis (L.) Chevall.",10.389003,43.79809,1784.12411615277,2019
"Hieracium sabaudum L.",11.141856,42.924167,564.189583547756,1992
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.7777000427092,42.9056874283697,1784.12411615277,2006
"Oenothera speciosa Nutt.",10.90209,42.91463,564.189583547756,2010
"Tradescantia fluminensis Vell.",10.1459534562169,44.0463879765507,1784.12411615277,2020
"Tradescantia fluminensis Vell.",10.1435716546117,44.0458488602203,1784.12411615277,2020
"Smilax aspera L.",11.495823,42.822505,3989.42280401433,2010
"Tradescantia fluminensis Vell.",10.1401081893056,44.0444158781208,1784.12411615277,2020
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.9609689646011,43.6885278159591,564.189583547756,2018
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.9431973449418,43.6787992966291,564.189583547756,2018
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.903171,42.366977,1784.12411615277,1996
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.903171,42.366977,1784.12411615277,1894
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.1282089948654,44.0205795734715,1784.12411615277,1995
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.24926,43.84378,564.189583547756,2017
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",10.24926,43.84378,564.189583547756,2017
"Dittrichia graveolens (L.) Greuter",11.008753,43.752336,1784.12411615277,2013
"Dittrichia graveolens (L.) Greuter",11.034756,43.808382,1784.12411615277,2013
"Dittrichia graveolens (L.) Greuter",10.941745,43.82875,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.99472,43.780197,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.830005,43.878075,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.008753,43.752336,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.848028,43.748579,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.944997,43.79569,1784.12411615277,2013
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",11.157338,43.96659,1784.12411615277,2016
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.850522,43.887981,1784.12411615277,2013
"Rhaphiolepis bibas (Lour.) Galasso & Banfi",11.23397,43.87897,1784.12411615277,2016
"Dittrichia graveolens (L.) Greuter",11.000082,43.784295,1784.12411615277,2013
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.034756,43.808382,1784.12411615277,2013
"Artemisia verlotiorum Lamotte",11.495823,42.822505,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.495823,42.822505,3989.42280401433,2010
"Hieracium sabaudum L.",11.495823,42.822505,3989.42280401433,2010
"Hedera helix L. subsp. helix",11.495823,42.822505,3989.42280401433,2010
"Smilax aspera L.",11.695246,42.663948,3989.42280401433,2010
"Odontites luteus (L.) Clairv. subsp. luteus",11.695246,42.663948,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.695246,42.663948,3989.42280401433,2010
"Hedera helix L. subsp. helix",11.695246,42.663948,3989.42280401433,2010
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.9043751129611,42.7689354394964,1784.12411615277,2020
"Prospero autumnale (L.) Speta",11.145667,42.411119,1784.12411615277,1987
"Calluna vulgaris (L.) Hull",10.7481903222978,43.770652681663,1784.12411615277,2020
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.752278984215,43.7734976083625,1784.12411615277,2020
"Tradescantia fluminensis Vell.",10.0889402441678,44.0967024721559,1784.12411615277,2020
"Hieracium racemosum Waldst. & Kit. ex Willd.",11.145667,42.411119,1784.12411615277,1993
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.4530386279524,42.4857390481537,564.189583547756,2019
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.496825,42.933826,564.189583547756,1971
"Arbutus unedo L.",9.82882261708169,43.0312255729931,564.189583547756,2020
"Euphorbia dendroides L.",9.8457536932299,43.045986854879,564.189583547756,2020
"Arbutus unedo L.",9.8178710067592,43.033971523127,564.189583547756,2020
