"X","Taxon","longitude","latitude","uncertainty","year"
2952,"Arabidopsis thaliana (L.) Heynh.",10.108933,44.020176,1784.12411615277,1942
2953,"Calluna vulgaris (L.) Hull",10.669549,43.711878,1784.12411615277,1951
2954,"Arabidopsis thaliana (L.) Heynh.",10.087608,44.088547,1784.12411615277,1942
2955,"Arabidopsis thaliana (L.) Heynh.",10.041123,44.038775,1784.12411615277,1942
2956,"Arabidopsis thaliana (L.) Heynh.",10.037074,44.266042,3989.42280401433,1942
2957,"Calluna vulgaris (L.) Hull",11.070076,43.930648,1784.12411615277,1933
2958,"Tradescantia fluminensis Vell.",10.533516,43.751545,1784.12411615277,2009
2959,"Smilax aspera L.",10.653645,43.690777,1784.12411615277,1958
2960,"Paspalum vaginatum Sw.",10.295183,43.611198,564.189583547756,1983
2961,"Prospero autumnale (L.) Speta",10.350938,43.743906,1784.12411615277,2010
2962,"Arabidopsis thaliana (L.) Heynh.",10.395874,43.832501,1784.12411615277,2012
2963,"Arabidopsis thaliana (L.) Heynh.",10.537494,43.935501,1784.12411615277,2012
2964,"Colchicum lusitanum Brot.",11.214799,43.783999,1784.12411615277,1856
2965,"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.506609,42.743994,1784.12411615277,2000
2966,"Arbutus unedo L.",10.229307,43.958506,1784.12411615277,1860
2967,"Arbutus unedo L.",11.100882,42.252801,1784.12411615277,1959
2968,"Smilax aspera L.",10.16732,43.997945,1784.12411615277,1983
2969,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.189327,43.969887,1784.12411615277,2009
2970,"Calluna vulgaris (L.) Hull",11.3716648799471,43.576203729015,1784.12411615277,2019
2971,"Smilax aspera L.",11.482653,42.514007,3989.42280401433,2010
2972,"Prospero autumnale (L.) Speta",11.482653,42.514007,3989.42280401433,2010
2973,"Arabidopsis thaliana (L.) Heynh.",11.482653,42.514007,3989.42280401433,2010
2974,"Arbutus unedo L.",11.482653,42.514007,3989.42280401433,2010
2975,"Calluna vulgaris (L.) Hull",11.224943,43.633375,1784.12411615277,1959
2976,"Artemisia verlotiorum Lamotte",11.695246,42.663948,3989.42280401433,2010
2977,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.482653,42.514007,3989.42280401433,2010
2978,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.909194,43.828846,1784.12411615277,2013
2979,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.868103,43.849836,1784.12411615277,2013
2980,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.941745,43.82875,1784.12411615277,2013
2981,"Eclipta prostrata (L.) L.",11.002885,43.806967,1784.12411615277,2013
2982,"Artemisia verlotiorum Lamotte",11.482653,42.514007,3989.42280401433,2010
2983,"Dittrichia graveolens (L.) Greuter",11.482653,42.514007,3989.42280401433,2010
2984,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.482653,42.514007,3989.42280401433,2010
2985,"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.850522,43.887981,1784.12411615277,2013
2986,"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.000082,43.784295,1784.12411615277,2013
2987,"Arbutus unedo L.",10.830005,43.878075,1784.12411615277,2013
2988,"Arbutus unedo L.",10.848028,43.748579,1784.12411615277,2013
2989,"Arbutus unedo L.",10.944997,43.79569,1784.12411615277,2013
2990,"Arbutus unedo L.",10.99472,43.780197,1784.12411615277,2013
2991,"Calluna vulgaris (L.) Hull",11.034756,43.808382,1784.12411615277,2013
2992,"Arbutus unedo L.",10.868103,43.849836,1784.12411615277,2013
2993,"Arbutus unedo L.",10.941745,43.82875,1784.12411615277,2013
2994,"Arbutus unedo L.",11.008753,43.752336,1784.12411615277,2013
2995,"Arbutus unedo L.",11.034756,43.808382,1784.12411615277,2013
2996,"Calluna vulgaris (L.) Hull",10.99472,43.780197,1784.12411615277,2013
2997,"Arbutus unedo L.",10.850522,43.887981,1784.12411615277,2013
2998,"Calluna vulgaris (L.) Hull",11.008753,43.752336,1784.12411615277,2013
2999,"Calluna vulgaris (L.) Hull",10.944997,43.79569,1784.12411615277,2013
3000,"Calluna vulgaris (L.) Hull",10.909194,43.828846,1784.12411615277,2013
3001,"Calluna vulgaris (L.) Hull",10.868103,43.849836,1784.12411615277,2013
3002,"Calluna vulgaris (L.) Hull",10.830005,43.878075,1784.12411615277,2013
3003,"Calluna vulgaris (L.) Hull",10.941745,43.82875,1784.12411615277,2013
3004,"Calluna vulgaris (L.) Hull",10.850522,43.887981,1784.12411615277,2013
3005,"Spiranthes spiralis (L.) Chevall.",10.9998653727403,43.6863422481072,564.189583547756,2019
3006,"Hieracium sabaudum L.",11.695246,42.663948,3989.42280401433,2010
3007,"Callitriche brutia Petagna",11.42175,42.45342,1784.12411615277,1892
3008,"Arbutus unedo L.",10.909194,43.828846,1784.12411615277,2013
3009,"Calluna vulgaris (L.) Hull",10.834117,44.114126,1784.12411615277,2019
3010,"Allium savii Parl.",11.23333,42.45,1784.12411615277,1894
3011,"Solanum chenopodioides Lam.",10.99472,43.780197,1784.12411615277,2013
3012,"Solanum chenopodioides Lam.",11.034756,43.808382,1784.12411615277,2013
3013,"Solanum chenopodioides Lam.",11.008753,43.752336,1784.12411615277,2013
3014,"Solanum chenopodioides Lam.",10.941745,43.82875,1784.12411615277,2013
3015,"Solanum chenopodioides Lam.",10.850522,43.887981,1784.12411615277,2013
3016,"Helianthus tuberosus L.",11.310509,42.675814,3989.42280401433,2010
3017,"Pulicaria vulgaris Gaertn.",11.310509,42.675814,3989.42280401433,2010
3018,"Posidonia oceanica (L.) Delile",11.186093,42.545933,3989.42280401433,2010
3019,"Calluna vulgaris (L.) Hull",10.427963,44.224098,1784.12411615277,2019
3020,"Helianthus tuberosus L.",10.941745,43.82875,1784.12411615277,2013
3021,"Helianthus tuberosus L.",10.830005,43.878075,1784.12411615277,2013
3022,"Helianthus tuberosus L.",11.008753,43.752336,1784.12411615277,2013
3023,"Helianthus tuberosus L.",10.848028,43.748579,1784.12411615277,2013
3024,"Helianthus tuberosus L.",10.99472,43.780197,1784.12411615277,2013
3025,"Helianthus tuberosus L.",10.944997,43.79569,1784.12411615277,2013
3026,"Colchicum lusitanum Brot.",11.338304,42.537921,1784.12411615277,1905
3027,"Colchicum longifolium Castagne",11.00982,43.16719,564.189583547756,2008
3028,"Colchicum longifolium Castagne",11.171365,42.939271,564.189583547756,1996
3029,"Colchicum longifolium Castagne",11.18333,42.95,564.189583547756,2008
3030,"Colchicum lusitanum Brot.",11.338304,42.537921,564.189583547756,2008
3031,"Helianthus tuberosus L.",10.868103,43.849836,1784.12411615277,2013
3032,"Colchicum longifolium Castagne",11.141856,42.924167,564.189583547756,1995
3033,"Helianthus tuberosus L.",10.909194,43.828846,1784.12411615277,2013
3034,"Hieracium sabaudum L.",10.941745,43.82875,1784.12411615277,2013
3035,"Hieracium sabaudum L.",10.850522,43.887981,1784.12411615277,2013
3036,"Hieracium sabaudum L.",10.830005,43.878075,1784.12411615277,2013
3037,"Hieracium sabaudum L.",11.008753,43.752336,1784.12411615277,2013
3038,"Hieracium sabaudum L.",10.99472,43.780197,1784.12411615277,2013
3039,"Hieracium sabaudum L.",11.034756,43.808382,1784.12411615277,2013
3040,"Hieracium sabaudum L.",10.944997,43.79569,1784.12411615277,2013
3041,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.8790627511956,43.8165157427476,564.189583547756,2020
3042,"Sternbergia colchiciflora Waldst. & Kit.",11.67538,42.76687,564.189583547756,2010
3043,"Sternbergia colchiciflora Waldst. & Kit.",10.95428,43.15831,564.189583547756,2000
3044,"Artemisia verlotiorum Lamotte",10.8808866533257,43.8159273853706,564.189583547756,2020
3045,"Solanum chenopodioides Lam.",10.8760372194268,43.8157415870997,564.189583547756,2020
3046,"Arabidopsis thaliana (L.) Heynh.",11.3134685443859,43.6289199120627,1784.12411615277,2020
3047,"Arabidopsis thaliana (L.) Heynh.",11.482252,43.824284,1784.12411615277,2020
3048,"Colchicum longifolium Castagne",11.018077,43.113089,3989.42280401433,2010
3049,"Smilax aspera L.",11.018077,43.113089,3989.42280401433,2010
3050,"Spiranthes spiralis (L.) Chevall.",11.018077,43.113089,3989.42280401433,2010
3051,"Solanum chenopodioides Lam.",10.8767481491881,43.8143171144843,564.189583547756,2020
3052,"Prospero autumnale (L.) Speta",11.018077,43.113089,3989.42280401433,2010
3053,"Arabidopsis thaliana (L.) Heynh.",11.018077,43.113089,3989.42280401433,2010
3054,"Calluna vulgaris (L.) Hull",11.018077,43.113089,3989.42280401433,2010
3055,"Arbutus unedo L.",11.018077,43.113089,3989.42280401433,2010
3056,"Allium anzalonei Brullo, Pavone & Salmeri",11.171365,42.939271,564.189583547756,1995
3057,"Allium anzalonei Brullo, Pavone & Salmeri",11.171365,42.939271,564.189583547756,1996
3058,"Artemisia verlotiorum Lamotte",11.018077,43.113089,3989.42280401433,2010
3059,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.018077,43.113089,3989.42280401433,2010
3060,"Dittrichia graveolens (L.) Greuter",11.018077,43.113089,3989.42280401433,2010
3061,"Helianthus tuberosus L.",11.018077,43.113089,3989.42280401433,2010
3062,"Hieracium sabaudum L.",11.018077,43.113089,3989.42280401433,2010
3063,"Pulicaria vulgaris Gaertn.",11.018077,43.113089,3989.42280401433,2010
3064,"Smilax aspera L.",11.048502,42.89367,3989.42280401433,2010
3065,"Spiranthes spiralis (L.) Chevall.",11.048502,42.89367,3989.42280401433,2010
3066,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.048502,42.89367,3989.42280401433,2010
3067,"Prospero autumnale (L.) Speta",11.048502,42.89367,3989.42280401433,2010
3068,"Tradescantia fluminensis Vell.",10.1201500742907,44.0487586952299,1784.12411615277,2020
3069,"Callitriche brutia Petagna",11.393453,42.488764,564.189583547756,2004
3070,"Callitriche brutia Petagna",11.418141,42.456115,1784.12411615277,1892
3071,"Oxalis pes-caprae L.",11.048502,42.89367,3989.42280401433,2010
3072,"Artemisia verlotiorum Lamotte",10.8697243664875,43.8120650778322,564.189583547756,2020
3073,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.8697243664875,43.8120650778322,564.189583547756,2020
3074,"Allium savii Parl.",11.18916,42.54845,564.189583547756,2008
3075,"Allium savii Parl.",11.19269,42.53558,564.189583547756,2008
3076,"Arabidopsis thaliana (L.) Heynh.",11.048502,42.89367,3989.42280401433,2010
3077,"Arbutus unedo L.",11.048502,42.89367,3989.42280401433,2010
3078,"Calluna vulgaris (L.) Hull",11.048502,42.89367,3989.42280401433,2010
3079,"Callitriche brutia Petagna",11.460245,42.47649,564.189583547756,2004
3080,"Artemisia verlotiorum Lamotte",11.048502,42.89367,3989.42280401433,2010
3081,"Dittrichia graveolens (L.) Greuter",11.048502,42.89367,3989.42280401433,2010
3082,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.048502,42.89367,3989.42280401433,2010
3083,"Helianthus pauciflorus Nutt.",11.048502,42.89367,3989.42280401433,2010
3084,"Hieracium sabaudum L.",11.048502,42.89367,3989.42280401433,2010
3085,"Ludwigia peploides (Kunth) P.H.Raven subsp. montevidensis (Spreng.) P.H.Raven",10.967908,43.897486,1784.12411615277,2016
3086,"Pulicaria vulgaris Gaertn.",11.048502,42.89367,3989.42280401433,2010
3087,"Sorghum bicolor (L.) Moench",9.818082,43.037775,1784.12411615277,2001
3088,"Calluna vulgaris (L.) Hull",11.041431,44.00808,1784.12411615277,2002
3089,"Panicum dichotomiflorum Michx.",11.26611,43.073,564.189583547756,2013
3090,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.304918,43.786492,564.189583547756,2006
3091,"Smilax aspera L.",10.280139,43.792159,564.189583547756,2006
3092,"Smilax aspera L.",10.270512,43.794261,564.189583547756,2006
3093,"Hieracium sabaudum L.",9.818082,43.037775,1784.12411615277,2001
3094,"Dittrichia viscosa (L.) Greuter subsp. viscosa",9.818082,43.037775,1784.12411615277,2001
3095,"Callitriche brutia Petagna",9.818082,43.037775,1784.12411615277,2001
3096,"Charybdis maritima (L.) Speta",9.818082,43.037775,1784.12411615277,2001
3097,"Smilax aspera L.",9.818082,43.037775,1784.12411615277,2001
3098,"Spiranthes spiralis (L.) Chevall.",9.818082,43.037775,1784.12411615277,2001
3099,"Triglochin laxiflora Guss.",9.818082,43.037775,1784.12411615277,2001
3100,"Ceratonia siliqua L.",9.818082,43.037775,1784.12411615277,2001
3101,"Posidonia oceanica (L.) Delile",10.826029,42.779376,3989.42280401433,2010
3102,"Smilax aspera L.",10.826029,42.779376,3989.42280401433,2010
3103,"Spiranthes spiralis (L.) Chevall.",10.826029,42.779376,3989.42280401433,2010
3104,"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.826029,42.779376,3989.42280401433,2010
3105,"Prospero autumnale (L.) Speta",10.826029,42.779376,3989.42280401433,2010
3106,"Artemisia verlotiorum Lamotte",10.99472,43.780197,1784.12411615277,2013
3107,"Artemisia verlotiorum Lamotte",10.848028,43.748579,1784.12411615277,2013
3108,"Artemisia verlotiorum Lamotte",11.034756,43.808382,1784.12411615277,2013
3109,"Artemisia verlotiorum Lamotte",10.944997,43.79569,1784.12411615277,2013
3110,"Artemisia verlotiorum Lamotte",10.909194,43.828846,1784.12411615277,2013
3111,"Artemisia verlotiorum Lamotte",10.868103,43.849836,1784.12411615277,2013
3112,"Artemisia verlotiorum Lamotte",10.830005,43.878075,1784.12411615277,2013
3113,"Artemisia verlotiorum Lamotte",10.941745,43.82875,1784.12411615277,2013
3114,"Artemisia verlotiorum Lamotte",10.850522,43.887981,1784.12411615277,2013
3115,"Artemisia verlotiorum Lamotte",11.008753,43.752336,1784.12411615277,2013
3116,"Euphorbia dendroides L.",10.826029,42.779376,3989.42280401433,2010
3117,"Oxalis pes-caprae L.",10.826029,42.779376,3989.42280401433,2010
3118,"Salicornia perennans Willd. subsp. perennans",10.826029,42.779376,3989.42280401433,2010
3119,"Artemisia verlotiorum Lamotte",10.826029,42.779376,3989.42280401433,2010
3120,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.826029,42.779376,3989.42280401433,2010
3121,"Dittrichia graveolens (L.) Greuter",10.826029,42.779376,3989.42280401433,2010
3122,"Helianthus tuberosus L.",10.826029,42.779376,3989.42280401433,2010
3123,"Smilax aspera L.",11.186093,42.545933,3989.42280401433,2010
3124,"Prospero autumnale (L.) Speta",11.186093,42.545933,3989.42280401433,2010
3125,"Artemisia verlotiorum Lamotte",10.8760372194268,43.8157415870997,564.189583547756,2020
3126,"Euphorbia dendroides L.",11.186093,42.545933,3989.42280401433,2010
3127,"Oxalis pes-caprae L.",11.186093,42.545933,3989.42280401433,2010
3128,"Arabidopsis thaliana (L.) Heynh.",11.186093,42.545933,3989.42280401433,2010
3129,"Salicornia perennans Willd. subsp. perennans",11.186093,42.545933,3989.42280401433,2010
3130,"Calluna vulgaris (L.) Hull",11.186093,42.545933,3989.42280401433,2010
3131,"Arbutus unedo L.",11.186093,42.545933,3989.42280401433,2010
3132,"Helianthus tuberosus L.",10.787223726511,43.6090434795802,564.189583547756,2017
3133,"Arbutus unedo L.",10.826029,42.779376,3989.42280401433,2010
3134,"Eragrostis curvula (Schrad.) Nees",10.73433,42.80214,1784.12411615277,2008
3135,"Eragrostis curvula (Schrad.) Nees",10.73433,42.80214,1784.12411615277,2008
3136,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.186093,42.545933,3989.42280401433,2010
3137,"Smilax aspera L.",11.310509,42.675814,3989.42280401433,2010
3138,"Prospero autumnale (L.) Speta",11.310509,42.675814,3989.42280401433,2010
3139,"Lemna minuta Kunth",10.247481,42.749273,1784.12411615277,2017
3140,"Arabidopsis thaliana (L.) Heynh.",10.33,43.99735,564.189583547756,2017
3141,"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.25208,42.79912,1784.12411615277,2008
3142,"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.508121,42.665517,1784.12411615277,1995
3143,"Arbutus unedo L.",11.310509,42.675814,3989.42280401433,2010
3144,"Artemisia verlotiorum Lamotte",11.310509,42.675814,3989.42280401433,2010
3145,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.310509,42.675814,3989.42280401433,2010
3146,"Pulicaria vulgaris Gaertn.",11.034756,43.808382,1784.12411615277,2013
3147,"Pulicaria vulgaris Gaertn.",10.99472,43.780197,1784.12411615277,2013
3148,"Pulicaria vulgaris Gaertn.",10.941745,43.82875,1784.12411615277,2013
3149,"Ludwigia peploides (Kunth) P.H.Raven subsp. montevidensis (Spreng.) P.H.Raven",10.94393,43.7236,564.189583547756,2018
3150,"Eclipta prostrata (L.) L.",10.94393,43.7236,564.189583547756,2018
3151,"Calluna vulgaris (L.) Hull",10.1769,44.1272,564.189583547756,2016
3152,"Hieracium sabaudum L.",10.475608,43.739168,564.189583547756,2019
3153,"Spiranthes spiralis (L.) Chevall.",10.1607758759837,44.0111587366446,1784.12411615277,2019
3154,"Arabidopsis thaliana (L.) Heynh.",11.602622,42.870518,1784.12411615277,2010
3155,"Artemisia verlotiorum Lamotte",11.602622,42.870518,1784.12411615277,2010
3156,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.602622,42.870518,1784.12411615277,2010
3157,"Hieracium sabaudum L.",11.602622,42.870518,1784.12411615277,2010
3158,"Artemisia verlotiorum Lamotte",10.8857263483613,43.8172027110497,564.189583547756,2020
3159,"Spiranthes spiralis (L.) Chevall.",10.389003,43.79809,1784.12411615277,2019
3160,"Hieracium sabaudum L.",11.141856,42.924167,564.189583547756,1992
3161,"Tradescantia fluminensis Vell.",10.1459534562169,44.0463879765507,1784.12411615277,2020
3162,"Tradescantia fluminensis Vell.",10.1435716546117,44.0458488602203,1784.12411615277,2020
3163,"Smilax aspera L.",11.495823,42.822505,3989.42280401433,2010
3164,"Tradescantia fluminensis Vell.",10.1401081893056,44.0444158781208,1784.12411615277,2020
3165,"Arabidopsis thaliana (L.) Heynh.",11.495823,42.822505,3989.42280401433,2010
3166,"Dittrichia graveolens (L.) Greuter",11.008753,43.752336,1784.12411615277,2013
3167,"Dittrichia graveolens (L.) Greuter",11.034756,43.808382,1784.12411615277,2013
3168,"Dittrichia graveolens (L.) Greuter",10.941745,43.82875,1784.12411615277,2013
3169,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.99472,43.780197,1784.12411615277,2013
3170,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.830005,43.878075,1784.12411615277,2013
3171,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.008753,43.752336,1784.12411615277,2013
3172,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.848028,43.748579,1784.12411615277,2013
3173,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.944997,43.79569,1784.12411615277,2013
3174,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.850522,43.887981,1784.12411615277,2013
3175,"Dittrichia graveolens (L.) Greuter",11.000082,43.784295,1784.12411615277,2013
3176,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.034756,43.808382,1784.12411615277,2013
3177,"Artemisia verlotiorum Lamotte",11.495823,42.822505,3989.42280401433,2010
3178,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.495823,42.822505,3989.42280401433,2010
3179,"Hieracium sabaudum L.",11.495823,42.822505,3989.42280401433,2010
3180,"Smilax aspera L.",11.695246,42.663948,3989.42280401433,2010
3181,"Arabidopsis thaliana (L.) Heynh.",11.695246,42.663948,3989.42280401433,2010
3182,"Posidonia oceanica (L.) Delile",10.759465,42.923292,1784.12411615277,1908
3183,"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.695246,42.663948,3989.42280401433,2010
3184,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.9043751129611,42.7689354394964,1784.12411615277,2020
3185,"Prospero autumnale (L.) Speta",11.145667,42.411119,1784.12411615277,1987
3186,"Calluna vulgaris (L.) Hull",10.7481903222978,43.770652681663,1784.12411615277,2020
3187,"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.752278984215,43.7734976083625,1784.12411615277,2020
3188,"Tradescantia fluminensis Vell.",10.0889402441678,44.0967024721559,1784.12411615277,2020
3189,"Hieracium racemosum Waldst. & Kit. ex Willd.",11.145667,42.411119,1784.12411615277,1993
3190,"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.496825,42.933826,564.189583547756,1971
3191,"Arbutus unedo L.",9.82882261708169,43.0312255729931,564.189583547756,2020
3192,"Euphorbia dendroides L.",9.8457536932299,43.045986854879,564.189583547756,2020
3193,"Arbutus unedo L.",9.8178710067592,43.033971523127,564.189583547756,2020
3194,"Lemna minuta Kunth",9.8449867121399,43.0484046865007,564.189583547756,2020
